"ID","Lat","Lon"
592,27.85,117.533
593,27.85,117.533
594,27.85,117.533
595,27.85,117.533
596,27.85,117.533
597,27.85,117.533
598,27.85,117.533
599,27.85,117.533
600,27.85,117.533
601,27.85,117.533
602,27.85,117.533
603,27.85,117.533
604,27.85,117.533
605,27.85,117.533
606,27.85,117.533
607,27.85,117.533
608,27.85,117.533
609,27.85,117.533
610,27.85,117.533
611,27.85,117.533
612,27.85,117.533
613,27.85,117.533
614,27.85,117.533
615,27.85,117.533
616,27.85,117.533
617,27.85,117.533
618,27.85,117.533
619,27.85,117.533
620,27.85,117.533
621,27.85,117.533
622,27.85,117.533
623,27.85,117.533
624,27.85,117.533
625,27.85,117.533
626,27.85,117.533
627,27.85,117.533
628,27.85,117.533
629,27.85,117.533
630,27.85,117.533
631,27.85,117.533
632,27.85,117.533
633,27.85,117.533
634,27.85,117.533
635,27.85,117.533
636,27.85,117.533
637,27.85,117.533
638,27.85,117.533
639,27.85,117.533
640,27.85,117.533
641,27.85,117.533
642,27.85,117.533
643,27.85,117.533
644,27.85,117.533
645,27.85,117.533
646,27.85,117.533
647,27.85,117.533
648,27.85,117.533
649,27.85,117.533
650,27.85,117.533
651,27.85,117.533
652,27.85,117.533
653,27.85,117.533
654,27.85,117.533
655,27.85,117.533
656,27.85,117.533
657,27.85,117.533
658,27.85,117.533
659,27.85,117.533
660,27.85,117.533
661,27.85,117.533
662,27.85,117.533
663,27.85,117.533
664,27.85,117.533
665,27.85,117.533
666,27.85,117.533
667,27.85,117.533
668,27.85,117.533
669,27.85,117.533
670,27.85,117.533
671,27.85,117.533
672,27.85,117.533
673,27.85,117.533
674,27.85,117.533
675,27.85,117.533
676,27.85,117.533
677,27.85,117.533
678,27.85,117.533
679,27.85,117.533
680,27.85,117.533
681,27.85,117.533
682,27.85,117.533
683,27.85,117.533
684,27.85,117.533
685,27.85,117.533
686,27.85,117.533
687,27.85,117.533
688,27.85,117.533
689,27.85,117.533
690,27.85,117.533
691,27.85,117.533
692,27.85,117.533
693,27.85,117.533
694,27.85,117.533
695,25.85,117.58
696,25.85,117.58
697,25.85,117.58
698,25.85,117.58
699,25.85,117.58
700,25.85,117.58
701,25.85,117.58
702,27.05,118.15
703,27.05,118.15
704,27.05,118.15
705,27.05,118.15
706,27.05,118.15
707,26.45,118.0833
708,25.518,117.947
709,25.518,117.947
710,25.518,117.947
711,25.518,117.947
712,25.518,117.947
713,25.518,117.947
714,25.518,117.947
715,25.518,117.947
716,25.518,117.947
717,25.518,117.947
718,25.518,117.947
719,25.518,117.947
720,25.518,117.947
721,25.518,117.947
722,25.518,117.947
723,25.518,117.947
724,26.546,117.922
725,26.546,117.922
726,26.546,117.922
727,26.546,117.922
728,22.1667,106.8333
729,24.9284,117.4941
730,24.9284,117.4941
731,24.9284,117.4941
732,21.4581,105.1447
733,21.4581,105.1447
734,21.4581,105.1447
735,21.4581,105.1447
736,21.4581,105.1447
737,21.4581,105.1447
738,21.4581,105.1447
739,21.4581,105.1447
740,21.4581,105.1447
741,21.4581,105.1447
742,21.4581,105.1447
743,21.4581,105.1447
744,24.742,117.475
745,24.742,117.475
746,27.2,119.6
747,27.2,119.6
748,60.5,16.9
749,60.5,16.9
750,60.5,16.9
751,60.5,16.9
752,26.5167,116.2667
753,26.5167,116.2667
754,26.5167,116.2667
755,26.5167,116.2667
756,26.5167,116.2667
757,26.5167,116.2667
758,-4.733,12.017
759,-4.733,12.017
760,64.05,20.3667
761,64.05,20.3667
762,64.05,20.3667
763,64.05,20.3667
764,64.05,20.3667
765,64.05,20.3667
766,10.217,76.217
767,10.217,76.217
768,10.217,76.217
769,10.217,76.217
770,10.217,76.217
771,10.217,76.217
772,10.217,76.217
773,10.217,76.217
774,10.217,76.217
775,10.217,76.217
776,10.217,76.217
777,10.217,76.217
778,10.217,76.217
779,10.217,76.217
780,10.217,76.217
781,10.217,76.217
782,10.217,76.217
783,10.217,76.217
784,10.217,76.217
785,10.217,76.217
786,10.217,76.217
787,10.217,76.217
788,10.217,76.217
789,10.217,76.217
790,10.217,76.217
791,10.217,76.217
792,10.217,76.217
793,10.217,76.217
794,10.217,76.217
795,10.217,76.217
796,10.217,76.217
797,10.217,76.217
798,10.217,76.217
799,10.217,76.217
800,10.217,76.217
801,10.217,76.217
802,-23.033,-48.633
803,-23.033,-48.633
804,-23.033,-48.633
805,-23.033,-48.633
806,-23.033,-48.633
807,-23.033,-48.633
808,-23.033,-48.633
809,-23.033,-48.633
810,-23.033,-48.633
811,-23.033,-48.633
812,-23.033,-48.633
813,-23.033,-48.633
814,-23.033,-48.633
815,-23.033,-48.633
816,26.3,115.3
817,26.3,115.3
818,26.3,115.3
819,26.392,117.183
820,25.6686,101.8586
821,25.6686,101.8586
822,26.6,118
823,22.6325,108.3131
824,22.6325,108.3131
825,25.517,119.783
826,25.517,119.783
827,25.517,119.783
828,25.517,119.783
829,26.3,116.7
830,26.3,116.7
831,26.3,116.7
832,26.3,116.7
833,26.3,116.7
834,26.3,116.7
835,24.708,117.3
836,24.708,117.3
837,24.708,117.3
838,24.708,117.3
839,29.6333,106.6833
840,29.6333,106.6833
841,27.5667,117.7667
842,27.5667,117.7667
843,25.517,119.783
844,25.517,119.783
845,25.517,119.783
846,25.517,119.783
847,29.4972,117.8322
848,29.4972,117.8322
849,29.4972,117.8322
850,29.4972,117.8322
851,24.83,117.58
852,24.83,117.58
853,25.6,118.617
854,25.6,118.617
855,26.141,119.106
856,26.141,119.106
857,26.141,119.106
858,26.141,119.106
859,26.2,117.2
860,26.2,117.2
861,25.6667,118.5667
862,25.6667,118.5667
863,25.6667,118.5667
864,25.6667,118.5667
865,25.6667,118.5667
866,25.6667,118.5667
867,25.6667,118.5667
868,25.6667,118.5667
869,25.6667,118.5667
870,25.473,119.772
871,25.473,119.772
872,24.9,118.01
873,24.9,118.01
874,24.9,118.01
875,24.9,118.01
876,24.9,118.01
877,24.9,118.01
878,27.642,117.333
879,27.642,117.333
880,27.642,117.333
881,27.642,117.333
882,27.642,117.333
883,27.642,117.333
884,27.642,117.333
885,27.642,117.333
886,27.642,117.333
887,27.642,117.333
888,27.642,117.333
889,27.642,117.333
890,27.642,117.333
891,27.642,117.333
892,27.642,117.333
893,27.642,117.333
894,27.642,117.333
895,27.642,117.333
896,27.642,117.333
897,27.642,117.333
898,25.2,118.46
899,25.2,118.46
900,25.2,118.46
901,25.3,118.35
902,25.3,118.35
903,25.839,117.578
904,25.839,117.578
905,27.185,118.383
906,27.185,118.383
907,27.185,118.383
908,26.15,117.067
909,26.15,117.067
910,26.15,117.067
911,27.063,118.369
912,26.792,117.875
913,25.816,117.588
914,29.2167,107.3583
915,29.2167,107.3583
916,29.21666667,107.3583333
917,29.21666667,107.3583333
918,22.017,107.167
919,22.017,107.167
920,22.017,107.167
921,22.017,107.167
922,22.017,107.167
923,22.017,107.167
924,22.017,107.167
925,22.017,107.167
926,22.017,107.167
927,22.017,107.167
928,22.017,107.167
929,22.017,107.167
930,22.017,107.167
931,22.017,107.167
932,22.017,107.167
933,22.017,107.167
934,27.25,110.417
935,27.25,110.417
936,27.25,110.417
937,27.25,110.417
938,27.25,110.417
939,24.933,118
940,24.933,118
941,24.933,118
942,24.933,118
943,24.933,118
944,24.933,118
945,28.9167,113.05
946,28.9167,113.05
947,28.9167,113.05
948,28.9167,113.05
949,-35.2,-71.1
950,-35.2,-71.1
951,21.9631,106.66
952,21.9631,106.66
953,26.609,116.79
954,26.609,116.79
955,41.217,124.85
956,41.217,124.85
957,41.217,124.85
958,41.4,-7.1
959,41.4,-7.1
960,41.4,-7.1
961,41.4,-7.1
962,41.4,-7.1
963,41.4,-7.1
964,41.4,-7.1
965,41.4,-7.1
966,41.4,-7.1
967,41.4,-7.1
968,41.4,-7.1
969,41.4,-7.1
970,26.433,117.817
971,26.433,117.817
972,26.433,117.817
973,28.433,118.967
974,28.433,118.967
975,28.433,118.967
976,28.433,118.967
977,28.433,118.967
978,28.433,118.967
979,36.1,118.11
980,36.1,118.11
981,60.5,16.9
982,60.5,16.9
983,43.7261,-121.6169
984,43.7261,-121.6169
985,43.7261,-121.6169
986,43.7261,-121.6169
987,43.7261,-121.6169
988,43.7261,-121.6169
989,43.8116,-121.6734
990,43.8116,-121.6734
991,43.8116,-121.6734
992,43.8116,-121.6734
993,43.8116,-121.6734
994,43.8116,-121.6734
995,53.5,-112
996,53.5,-112
997,53.5,-112
998,53.5,-112
999,53.5,-112
1000,53.5,-112
1001,53.5,-112
1002,53.5,-112
1003,53.5,-112
1004,53.5,-112
1005,53.5,-112
1006,53.5,-112
1007,53.5,-112
1008,53.5,-112
1009,53.5,-112
1010,53.5,-112
1011,53.5,-112
1012,53.5,-112
1013,53.5,-112
1014,53.5,-112
1015,53.5,-112
1016,53.5,-112
1017,53.5,-112
1018,53.5,-112
1019,53.5,-112
1020,53.5,-112
1021,53.5,-112
1022,53.5,-112
1023,53.5,-112
1024,53.5,-112
1025,27,117.87
1026,27,117.87
1027,27,117.87
1028,27,117.87
1029,27,117.87
1030,27,117.87
1031,27,117.87
1032,27,117.87
1033,27,117.87
1034,27,117.87
1035,27,117.87
1036,27,117.87
1037,27,117.87
1038,27,117.87
1039,27,117.87
1040,27,117.87
1041,27,117.87
1042,27,117.87
1043,54.3167,-0.5833
1044,54.3167,-0.5833
1045,54.3167,-0.5833
1046,54.3167,-0.5833
1047,57.1167,-4.75
1048,57.1167,-4.75
1049,57.1167,-4.75
1050,57.1167,-4.75
1051,54.25,-0.5
1052,54.25,-0.5
1053,54.25,-0.5
1054,54.25,-0.5
1055,51.6167,-3.6167
1056,51.6167,-3.6167
1057,51.6,-3.75
1058,51.6,-3.75
1059,57.5667,-3.0833
1060,57.5667,-3.0833
1061,57.5667,-3.0833
1062,57.5667,-3.0833
1063,10.4333,-86.9833
1064,10.4333,-86.9833
1065,10.4333,-86.9833
1066,10.4333,-86.9833
1067,10.4333,-86.9833
1068,10.4333,-86.9833
1069,10.4333,-86.9833
1070,10.4333,-86.9833
1071,10.4333,-86.9833
1072,22.0494,106.8689
1073,22.0494,106.8689
1074,10.4333,-86.9833
1075,10.4333,-86.9833
1076,10.4333,-86.9833
1077,10.4333,-86.9833
1078,10.4333,-86.9833
1079,10.4333,-86.9833
1080,10.4333,-86.9833
1081,10.4333,-86.9833
1082,10.4333,-86.9833
1083,10.4333,-86.9833
1084,10.4333,-86.9833
1085,61.7,21.9667
1086,61.7,21.9667
1087,61.7,21.9667
1088,61.7,21.9667
1089,61.7,21.9667
1090,61.7,21.9667
1091,61.7,21.9667
1092,61.7,21.9667
1093,-23.03,-48.63
1094,-23.03,-48.63
1095,-23.03,-48.63
1096,-23.03,-48.63
1097,-23.03,-48.63
1098,-23.03,-48.63
1099,-23.03,-48.63
1100,-23.03,-48.63
1101,-23.03,-48.63
1102,-23.03,-48.63
1103,-23.03,-48.63
1104,-23.03,-48.63
1105,41.4,-7.1
1106,41.4,-7.1
1107,41.4,-7.1
1108,41.4,-7.1
1109,41.4,-7.1
1110,41.4,-7.1
1111,41.4,-7.1
1112,41.4,-7.1
1113,41.4,-7.1
1114,41.4,-7.1
1115,41.4,-7.1
1116,41.4,-7.1
1117,41.4,-7.1
1118,41.4,-7.1
1119,41.4,-7.1
1120,41.4,-7.1
1121,41.4,-7.1
1122,41.4,-7.1
1123,40.4667,-3.3667
1124,40.4667,-3.3667
1125,40.4667,-3.3667
1126,40.4667,-3.3667
1127,40.4667,-3.3667
1128,40.4667,-3.3667
1129,40.4667,-3.3667
1130,40.4667,-3.3667
1131,40.4667,-3.3667
1132,40.4667,-3.3667
1133,40.4667,-3.3667
1134,40.4667,-3.3667
1135,40.4667,-3.3667
1136,40.4667,-3.3667
1137,40.4667,-3.3667
1138,40.4667,-3.3667
1139,40.4667,-3.3667
1140,40.4667,-3.3667
1141,7.583,-2.5
1142,25.6981,118.1111
1143,25.6981,118.1111
1144,25.5106,118.2231
1145,25.5106,118.2231
1146,23.5,112.1667
1147,23.5,112.1667
1148,23.5,112.1667
1149,23.5,112.1667
1150,18.45,-66.167
1151,18.45,-66.167
1152,18.45,-66.167
1153,18.45,-66.167
1154,18.45,-66.167
1155,18.45,-66.167
1156,18.45,-66.167
1157,18.45,-66.167
1158,18.45,-66.167
1159,18.45,-66.167
1160,18.45,-66.167
1161,18.45,-66.167
1162,18.45,-66.167
